iter	MultiClass
3136	0.981693132
3137	0.9816837686
3138	0.9816816793
3139	0.9816780414
3140	0.9816495659
3141	0.9816297366
3142	0.9816060325
3143	0.9815964444
3144	0.9815656816
3145	0.9815502349
3146	0.9815264768
3147	0.9814956201
3148	0.9814892655
3149	0.9814709617
3150	0.981461816
3151	0.9814377036
3152	0.9814103952
3153	0.9814070476
3154	0.9813787572
3155	0.9813516767
3156	0.9813386469
3157	0.9813173085
3158	0.9813069281
3159	0.9812999256
3160	0.9812955572
3161	0.9812831075
3162	0.9812334351
3163	0.9812214319
3164	0.9812208326
3165	0.9812063911
3166	0.9811873996
3167	0.9811773757
3168	0.9811396255
3169	0.981117306
3170	0.9811157867
3171	0.9811125374
3172	0.981109934
3173	0.9810875812
3174	0.9810620213
3175	0.9809960557
3176	0.9809874152
3177	0.9809737652
3178	0.980912091
3179	0.9808862484
3180	0.9808789238
3181	0.9808475981
3182	0.9808385411
3183	0.9808375054
3184	0.9808215844
3185	0.9808023423
3186	0.980776358
3187	0.9807548533
3188	0.9807317027
3189	0.9807031045
3190	0.9807005901
3191	0.9806865735
3192	0.9806649424
3193	0.9806532746
3194	0.980630615
3195	0.980589403
3196	0.9805855407
3197	0.9805715738
3198	0.9805452914
3199	0.9805036655
3200	0.9804939394
3201	0.98048916
3202	0.9804614618
3203	0.9804334465
3204	0.9804236658
3205	0.9804170276
3206	0.9804032797
3207	0.9803824022
3208	0.9803798791
3209	0.9803471416
3210	0.980321699
3211	0.9803024677
3212	0.9802936953
3213	0.9802626327
3214	0.9802097213
3215	0.9802019416
3216	0.9801885869
3217	0.980178456
3218	0.9801590001
3219	0.9801389778
3220	0.9801387184
3221	0.9801338669
3222	0.9801219427
3223	0.9801215047
3224	0.9801186538
3225	0.9801139805
3226	0.9800944477
3227	0.9800869751
3228	0.9800847608
3229	0.9800733062
3230	0.9800692457
3231	0.9800500726
3232	0.9800197558
3233	0.9799707948
3234	0.9799488274
3235	0.9799322726
3236	0.9799291205
3237	0.9799247977
3238	0.9799028869
3239	0.9798584118
3240	0.9798430188
3241	0.9798227467
3242	0.9798186527
3243	0.9797921107
3244	0.9797748817
3245	0.9797669214
3246	0.9797378
3247	0.9797206589
3248	0.9797164774
3249	0.9797123172
3250	0.9797071381
3251	0.9796731163
3252	0.9796670312
3253	0.9796530709
3254	0.9795995118
3255	0.9795930503
3256	0.979517916
3257	0.9794724088
3258	0.9794687868
3259	0.9794510019
3260	0.9794479913
3261	0.9794436095
3262	0.9794244329
3263	0.9794016233
3264	0.9793838625
3265	0.9793814199
3266	0.9793518671
3267	0.9793498233
3268	0.9793442087
3269	0.9792706161
3270	0.9792528108
3271	0.9792506163
3272	0.9792471983
3273	0.9792196136
3274	0.9792113285
3275	0.9791803014
3276	0.9791793104
3277	0.9791661712
3278	0.9791396219
3279	0.97913263
3280	0.9791126846
3281	0.9790922095
3282	0.9790417801
3283	0.9790168946
3284	0.9789923054
3285	0.9789596162
3286	0.9789548947
3287	0.9789473484
3288	0.9789450623
3289	0.9789135532
3290	0.9789091192
3291	0.978889317
3292	0.9788814679
3293	0.9788582802
3294	0.9788498572
3295	0.9788176592
3296	0.9787802587
3297	0.9787504587
3298	0.9787404472
3299	0.9787336792
3300	0.9787227973
3301	0.9786974833
3302	0.9786898839
3303	0.9786766811
3304	0.9786697683
3305	0.9786659605
3306	0.9786319856
3307	0.9786262092
3308	0.9786062321
3309	0.9785937996
3310	0.9785900278
3311	0.9785645473
3312	0.9785587385
3313	0.9785324162
3314	0.9785242932
3315	0.9784811908
3316	0.9784793378
3317	0.978469862
3318	0.9784647804
3319	0.9784600251
3320	0.9784081001
3321	0.9784023971
3322	0.9783862407
3323	0.9783769876
3324	0.978359113
3325	0.9783453943
3326	0.9783422152
3327	0.9783022298
3328	0.9782943156
3329	0.9782750505
3330	0.9782664508
3331	0.9782432862
3332	0.9782220336
3333	0.9782035908
3334	0.9781813246
3335	0.9781604491
3336	0.9781347766
3337	0.9781005536
3338	0.9780988148
3339	0.9780955619
3340	0.9780771658
3341	0.9780689426
3342	0.9780378995
3343	0.9780246245
3344	0.978019932
3345	0.9780176524
3346	0.9780131355
3347	0.9780016714
3348	0.9779803626
3349	0.9779575067
3350	0.9779552156
3351	0.9779300747
3352	0.9779057753
3353	0.9778946574
3354	0.9778881416
3355	0.9778478366
3356	0.9778454811
3357	0.977819017
3358	0.9777725634
3359	0.9777482921
3360	0.9777381435
3361	0.9777350608
3362	0.977723185
3363	0.97771539
3364	0.9777079557
3365	0.9776515996
3366	0.9775989547
3367	0.9775404328
3368	0.9775297577
3369	0.9774929084
3370	0.9774752172
3371	0.9774442786
3372	0.9774426332
3373	0.9774090731
3374	0.977404024
3375	0.9773737898
3376	0.977360931
3377	0.9773478033
3378	0.9773467673
3379	0.9773154552
3380	0.977296667
3381	0.9772878189
3382	0.9772783824
3383	0.9772639092
3384	0.9772239696
3385	0.9772095922
3386	0.977202042
3387	0.9771965266
3388	0.9771901982
3389	0.9771711218
3390	0.9771659524
3391	0.9771390267
3392	0.977118553
3393	0.9770972301
3394	0.9770789925
3395	0.9770629679
3396	0.9770514165
3397	0.9770272248
3398	0.977021795
3399	0.9770027201
3400	0.9769997015
3401	0.9769817685
3402	0.976977274
3403	0.9769598031
3404	0.9769448297
3405	0.9769425468
3406	0.976926307
3407	0.9769218273
3408	0.976897325
3409	0.9768633867
3410	0.9768594707
3411	0.97685634
3412	0.976821691
3413	0.9768108027
3414	0.9768020253
3415	0.9768013471
3416	0.9767894939
3417	0.9767812118
3418	0.9767498701
3419	0.9767216099
3420	0.9767125554
3421	0.9766973601
3422	0.9766774175
3423	0.9766651543
3424	0.9766357271
3425	0.9766261485
3426	0.9766052495
3427	0.9765783268
3428	0.9765660167
3429	0.9765568227
3430	0.9765517082
3431	0.9765274376
3432	0.9764980344
3433	0.9764862697
3434	0.9764821806
3435	0.9764556714
3436	0.9764173717
3437	0.9764035077
3438	0.9763892634
3439	0.9763820337
3440	0.976361031
3441	0.9763519314
3442	0.976348924
3443	0.9763434833
3444	0.976297684
3445	0.9762669714
3446	0.9762033193
3447	0.9761770144
3448	0.9761728275
3449	0.9761585514
3450	0.9761415625
3451	0.9761192088
3452	0.9760985828
3453	0.9760890946
3454	0.9760880952
3455	0.976088025
3456	0.9760693409
3457	0.9760475783
3458	0.9760028026
3459	0.9759851895
3460	0.9759443785
3461	0.975928592
3462	0.9759059854
3463	0.9758940117
3464	0.9758511169
3465	0.9758117228
3466	0.9757702412
3467	0.9757413689
3468	0.9757239378
3469	0.9756986512
3470	0.9756741183
3471	0.9756647273
3472	0.975625971
3473	0.9755996739
3474	0.9755970028
3475	0.9755718644
3476	0.975524868
3477	0.9754828222
3478	0.9754800963
3479	0.9754684459
3480	0.9754343483
3481	0.975430611
3482	0.9754253138
3483	0.9753910677
3484	0.9753727961
3485	0.9753621579
3486	0.9753522581
3487	0.975347729
3488	0.9753408021
3489	0.9753222697
3490	0.9753171652
3491	0.975257503
3492	0.9752492377
3493	0.9752466461
3494	0.9752096817
3495	0.9752026423
3496	0.9751740101
3497	0.9751459644
3498	0.9750756062
3499	0.9750218112
3500	0.9749895098
3501	0.9749754432
3502	0.97496471
3503	0.9749597098
3504	0.9749382514
3505	0.9749031452
3506	0.9748880082
3507	0.9748779833
3508	0.9748683931
3509	0.9748465461
3510	0.9748260741
3511	0.9748226487
3512	0.974814096
3513	0.9747916361
3514	0.9747651515
3515	0.9747462948
3516	0.9747133793
3517	0.9746972809
3518	0.9746876338
3519	0.974658222
3520	0.9746387892
3521	0.974631818
3522	0.9745868135
3523	0.9745800054
3524	0.9745767357
3525	0.974560979
3526	0.9745243223
3527	0.9745115823
3528	0.9745005321
3529	0.974468103
3530	0.9744493429
3531	0.9744150747
3532	0.9743980842
3533	0.9743971044
3534	0.9743839697
3535	0.9743617303
3536	0.9743569568
3537	0.9743551577
3538	0.974353036
3539	0.974337275
3540	0.9743268674
3541	0.9743215894
3542	0.9743186471
3543	0.9743118736
3544	0.9742900147
3545	0.9742878762
3546	0.9742770616
3547	0.9742763757
3548	0.9742589164
3549	0.97423709
3550	0.9742297878
3551	0.9742190233
3552	0.9742049631
3553	0.9741877681
3554	0.974176283
3555	0.9741680254
3556	0.974150097
3557	0.9741157379
3558	0.9740950322
3559	0.9740850226
3560	0.9740718989
3561	0.9740463027
3562	0.974023039
3563	0.9740195144
3564	0.9740124116
3565	0.9739880407
3566	0.9739716337
3567	0.9739552185
3568	0.9739351544
3569	0.9739139676
3570	0.9738943691
3571	0.973877474
3572	0.9738660089
3573	0.9738474191
3574	0.9738432673
3575	0.9738401044
3576	0.9738197838
3577	0.9738024422
3578	0.9737920182
3579	0.9737895503
3580	0.9737752251
3581	0.9737533295
3582	0.9737304155
3583	0.9737033436
3584	0.9736923542
3585	0.9736648668
3586	0.973647506
3587	0.9736163786
3588	0.9736127256
3589	0.9735908794
3590	0.9735758811
3591	0.9735741481
3592	0.9735683473
3593	0.973544495
3594	0.9735345819
3595	0.973510357
3596	0.9734866155
3597	0.9734816425
3598	0.97348051
3599	0.9734676988
3600	0.9734596724
3601	0.9734464108
3602	0.973433437
3603	0.9734270488
3604	0.9734251952
3605	0.9734128944
3606	0.9733856386
3607	0.9733818266
3608	0.9733630595
3609	0.9733427833
3610	0.9733340595
3611	0.9733134534
3612	0.9732923186
3613	0.9732503993
3614	0.9732451922
3615	0.9732448889
3616	0.9732322908
3617	0.9731957226
3618	0.9731864137
3619	0.9731618779
3620	0.9731494146
3621	0.973138957
3622	0.973123224
3623	0.9730804707
3624	0.9730768075
3625	0.9730653695
3626	0.9730436155
3627	0.9730329431
3628	0.9730193795
3629	0.9730076123
3630	0.9730032111
3631	0.9729780869
3632	0.9729595671
3633	0.972950091
3634	0.9729206267
3635	0.9728922296
3636	0.9728856409
3637	0.9728550908
3638	0.9728533635
3639	0.9728359031
3640	0.9728262945
3641	0.9728176845
3642	0.9728025697
3643	0.9727856029
3644	0.972774179
3645	0.972773641
3646	0.9727182503
3647	0.9727173194
3648	0.9726864355
3649	0.9726717652
3650	0.9726408094
3651	0.9726261368
3652	0.9726211697
3653	0.972607308
3654	0.9726001782
3655	0.9725961104
3656	0.9725415671
3657	0.9725378331
3658	0.9725144446
3659	0.9724842309
3660	0.9724508819
3661	0.9724417481
3662	0.9724232018
3663	0.9723879873
3664	0.9723628408
3665	0.9723372522
3666	0.9723227903
3667	0.9722801515
3668	0.9722661996
3669	0.9722568012
3670	0.9722527567
3671	0.9722221023
3672	0.9722095014
3673	0.9722036111
3674	0.9721779148
3675	0.9721191071
3676	0.9721069704
3677	0.9720785965
3678	0.9720732585
3679	0.9720537715
3680	0.9720239308
3681	0.9720216383
3682	0.9719972631
3683	0.9719806369
3684	0.9719456723
3685	0.9719223171
3686	0.9719025659
3687	0.9719022769
3688	0.9718783705
3689	0.9718509023
3690	0.9718322332
3691	0.971804708
3692	0.9717791246
3693	0.9717744829
3694	0.9717552047
3695	0.9717448437
3696	0.9717413699
3697	0.9717339267
3698	0.9717164719
3699	0.971666879
3700	0.9716317886
3701	0.9716108276
3702	0.971597735
3703	0.971581665
3704	0.9715736489
3705	0.9715336528
3706	0.9715332644
3707	0.9715149031
3708	0.9714788515
3709	0.9714705444
3710	0.971433114
3711	0.9714134988
3712	0.9714108364
3713	0.9714067395
3714	0.9713957663
3715	0.9713782851
3716	0.9713769319
3717	0.9713702007
3718	0.971365413
3719	0.9713623909
3720	0.9713505817
3721	0.9713429975
3722	0.9713326798
3723	0.9713313528
3724	0.971323844
3725	0.9713193626
3726	0.9713182356
3727	0.9713133636
3728	0.9713031933
3729	0.9712963154
3730	0.971278226
3731	0.9712663154
3732	0.9712597689
3733	0.971250908
3734	0.971225095
3735	0.9712089985
3736	0.9712086737
3737	0.9711591269
3738	0.9711580564
3739	0.9711460093
3740	0.9711394781
3741	0.971131392
3742	0.9711206709
3743	0.9711111314
3744	0.971092447
3745	0.9710740437
3746	0.9710379343
3747	0.971016169
3748	0.9709906354
3749	0.9709793255
3750	0.9709098832
3751	0.9709063218
3752	0.9708899411
3753	0.9708786156
3754	0.9708695621
3755	0.9708621738
3756	0.9708445567
3757	0.9708339362
3758	0.970824356
3759	0.9708213065
3760	0.9708081191
3761	0.9707973931
3762	0.9707945993
3763	0.9707901652
3764	0.9707502542
3765	0.9707261476
3766	0.9707197084
3767	0.9707075633
3768	0.9706893381
3769	0.9706766783
3770	0.9706717979
3771	0.9706532967
3772	0.9706348839
3773	0.9706255513
3774	0.9706105529
3775	0.9705272668
3776	0.9705217742
3777	0.9705055263
3778	0.970495403
3779	0.9704948195
3780	0.9704836557
3781	0.9704753064
3782	0.9704406271
3783	0.9704187909
3784	0.9704027177
3785	0.970348409
3786	0.9703447242
3787	0.970320527
3788	0.970313246
3789	0.9702859967
3790	0.9702749021
3791	0.9702531365
3792	0.9702366928
3793	0.9701983255
3794	0.9701799941
3795	0.9701515536
3796	0.9701404109
3797	0.9701175534
3798	0.9701126191
3799	0.9700714842
3800	0.9700540511
3801	0.9700258469
3802	0.9699961664
3803	0.9699903515
3804	0.9699875317
3805	0.9699721681
3806	0.9699572151
3807	0.9698893084
3808	0.9698424639
3809	0.9698419397
3810	0.9698277711
3811	0.9698121502
3812	0.9697977631
3813	0.9697777191
3814	0.9697735267
3815	0.9697643289
3816	0.9697631595
3817	0.9697401081
3818	0.9697364904
3819	0.9697147808
3820	0.9697077421
3821	0.9696897102
3822	0.9696862063
3823	0.9696704362
3824	0.9696682898
3825	0.9696200129
3826	0.9696103674
3827	0.9696010672
3828	0.9695459199
3829	0.9695258005
3830	0.96950098
3831	0.9694853916
3832	0.9694380385
3833	0.9694260226
3834	0.969400452
3835	0.9693462749
3836	0.9693291065
3837	0.9693195756
3838	0.9693111548
3839	0.9692894425
3840	0.969271492
3841	0.9692442324
3842	0.96920836
3843	0.9691978162
3844	0.9691702719
3845	0.9691697249
3846	0.969158695
3847	0.9691350594
3848	0.9691150266
3849	0.9691087173
3850	0.9690942267
3851	0.9690854081
3852	0.9690724651
3853	0.9690590108
3854	0.9690401377
3855	0.9690298659
3856	0.9690273435
3857	0.969015577
3858	0.9690055339
3859	0.9689924845
3860	0.9689897644
3861	0.9689427548
3862	0.9689371423
3863	0.9689346469
3864	0.968900606
3865	0.9688864131
3866	0.9688675485
3867	0.9688410085
3868	0.9688246022
3869	0.9687899957
3870	0.9687704054
3871	0.9687614302
3872	0.9687483148
3873	0.9687030389
3874	0.9686946391
3875	0.9686837304
3876	0.9686470269
3877	0.9686316368
3878	0.9686300045
3879	0.9686072697
3880	0.9686032784
3881	0.9685638958
3882	0.9685604165
3883	0.9685550147
3884	0.9685435628
3885	0.9685273813
3886	0.968511331
3887	0.9685093288
3888	0.9684938908
3889	0.9684937167
3890	0.9684696613
3891	0.9684545094
3892	0.968434625
3893	0.9684265917
3894	0.9684055005
3895	0.9683818736
3896	0.9683652435
3897	0.9683546564
3898	0.9683497871
3899	0.9683238292
3900	0.9683173231
3901	0.9683072159
3902	0.9683014121
3903	0.9682957365
3904	0.9682714707
3905	0.9682453593
3906	0.9682278116
3907	0.9682024478
3908	0.9681977504
3909	0.9681753176
3910	0.9681719097
3911	0.9681589377
3912	0.968138302
3913	0.9681186352
3914	0.9681178215
3915	0.968100232
3916	0.9680963144
3917	0.9680871393
3918	0.9680539021
3919	0.9680264756
3920	0.9680116747
3921	0.968005172
3922	0.9680039817
3923	0.9679691197
3924	0.9679655919
3925	0.967950796
3926	0.9679440263
3927	0.9679276702
3928	0.9679005136
3929	0.9678938688
3930	0.967885421
3931	0.9678685096
3932	0.9678508933
3933	0.9678483104
3934	0.9678362232
3935	0.9678342664
3936	0.9677972076
3937	0.9677780596
3938	0.9677602467
3939	0.9677028114
3940	0.9677018447
3941	0.9676975464
3942	0.9676731219
3943	0.967629773
3944	0.9676121467
3945	0.9675944947
3946	0.9675795724
3947	0.967565535
3948	0.9675446218
3949	0.967539525
3950	0.9675309581
3951	0.9675114164
3952	0.9674979725
3953	0.9674952415
3954	0.967470194
3955	0.9674597059
3956	0.9674495851
3957	0.9674355124
3958	0.967431134
3959	0.9674134125
3960	0.9673962736
3961	0.9673633948
3962	0.9673220613
3963	0.9673175873
3964	0.9673032603
3965	0.9672869426
3966	0.9672708769
3967	0.9672636745
3968	0.9672373802
3969	0.967228977
3970	0.9672270329
3971	0.9672141729
3972	0.9672057418
3973	0.9671710877
3974	0.967166944
3975	0.9671616205
3976	0.9671580639
3977	0.9671010942
3978	0.9670754053
3979	0.9670361895
3980	0.9670346356
3981	0.9670138657
3982	0.9670015929
3983	0.9669924007
3984	0.9669903299
3985	0.9669714069
3986	0.9669678107
3987	0.9669462877
3988	0.96692583
3989	0.9668982355
3990	0.9668972099
3991	0.9668658555
3992	0.9668432111
3993	0.9668429206
3994	0.9668267538
3995	0.9668192799
3996	0.9668144144
3997	0.9667843889
3998	0.9667822953
3999	0.9667390974
4000	0.9667382841
4001	0.9667297981
4002	0.9667203705
4003	0.9667050231
4004	0.9666975443
4005	0.9666887241
4006	0.9666858442
4007	0.9666737363
4008	0.9666617446
4009	0.966646783
4010	0.9666358525
4011	0.9666336472
4012	0.9666210496
4013	0.966596956
4014	0.9665818242
4015	0.9665698481
4016	0.9665538846
4017	0.9665405843
4018	0.9665107093
4019	0.966510308
4020	0.9665060274
4021	0.9664960658
4022	0.9664857451
4023	0.9664836884
4024	0.9664733126
4025	0.9664700656
4026	0.9664471021
4027	0.9664367659
4028	0.9664257354
4029	0.9664037056
4030	0.9663700223
4031	0.9663600022
4032	0.9663462028
4033	0.9663399767
4034	0.9663017037
4035	0.9662847521
4036	0.9662722801
4037	0.9662712677
4038	0.9662690594
4039	0.9662572396
4040	0.966233881
4041	0.9662215975
4042	0.9661912915
4043	0.9661798431
4044	0.9661756135
4045	0.9661593936
4046	0.9661449191
4047	0.9661436041
4048	0.9661309975
4049	0.9661207335
4050	0.9661040865
4051	0.9660599631
4052	0.9660376119
4053	0.9660223087
4054	0.9659994809
4055	0.9659947978
4056	0.9659886395
4057	0.9659692433
4058	0.9659575563
4059	0.9659554256
4060	0.9659543135
4061	0.9659405319
4062	0.9659399918
4063	0.9658825425
4064	0.9658526694
4065	0.9658497887
4066	0.9657951504
4067	0.9657737205
4068	0.9657447494
4069	0.965744517
4070	0.9657289046
4071	0.9657060817
4072	0.9656284499
4073	0.965623933
4074	0.9656072218
4075	0.9655939134
4076	0.96557349
4077	0.9655631166
4078	0.9655529641
4079	0.9654909332
4080	0.9654834461
4081	0.9654541514
4082	0.9654162712
4083	0.9654109948
4084	0.9654018349
4085	0.9653914385
4086	0.9653566764
4087	0.9653471318
4088	0.9653413908
4089	0.965337285
4090	0.9653303035
4091	0.9653186048
4092	0.9652994558
4093	0.9652755776
4094	0.9652523447
4095	0.9652401688
4096	0.9652356554
4097	0.965221541
4098	0.9651965784
4099	0.9651848036
4100	0.9651670787
4101	0.965153055
4102	0.9651216327
4103	0.9650537118
4104	0.9650501217
4105	0.9650324003
4106	0.9650103571
4107	0.9649977955
4108	0.9649912564
4109	0.9649804824
4110	0.9649551982
4111	0.964935479
4112	0.9649086012
4113	0.9648913118
4114	0.9648840683
4115	0.9648652869
4116	0.9648513334
4117	0.9648441279
4118	0.9648253273
4119	0.964810366
4120	0.9647905435
4121	0.9647761365
4122	0.9647507371
4123	0.9647427064
4124	0.9647425407
4125	0.9647351561
4126	0.9647123932
4127	0.9647060435
4128	0.9646987561
4129	0.9646855557
4130	0.9646459198
4131	0.9646424181
4132	0.964634341
4133	0.9646243948
4134	0.9646214405
4135	0.9646144131
4136	0.9646053009
4137	0.9645774458
4138	0.9645757268
4139	0.9645664532
4140	0.9645440947
4141	0.9645405729
4142	0.9645114263
4143	0.9644995878
4144	0.9644989739
4145	0.9644965497
4146	0.9644866024
4147	0.9644730371
4148	0.9644268044
4149	0.9644127305
4150	0.9643809797
4151	0.964368627
4152	0.9643655242
4153	0.9643638431
4154	0.9643596079
4155	0.9643312757
4156	0.96432149
4157	0.9642824056
4158	0.9642730856
4159	0.9642263585
4160	0.9642041704
4161	0.96420008
4162	0.9641885156
4163	0.9641619874
4164	0.9641564858
4165	0.9641375396
4166	0.9641326016
4167	0.9641256023
4168	0.9641198343
4169	0.9641082685
4170	0.9640846563
4171	0.9640757789
4172	0.9640644002
4173	0.9640353573
4174	0.9640275003
4175	0.9640225331
4176	0.9640188642
4177	0.9640039425
4178	0.9639690392
4179	0.9639582382
4180	0.9639369869
4181	0.9639221408
4182	0.9639184499
4183	0.9639177329
4184	0.963913064
4185	0.9638898817
4186	0.9638638192
4187	0.9638583885
4188	0.9638372308
4189	0.9638288168
4190	0.9638226479
4191	0.9637831977
4192	0.9637706031
4193	0.963750588
4194	0.9637397589
4195	0.9637200451
4196	0.9637180931
4197	0.9637141134
4198	0.9637040673
4199	0.9637026498
4200	0.9636230898
4201	0.9635781476
4202	0.9635623606
4203	0.9635589517
4204	0.9635361397
4205	0.9635090745
4206	0.9634787388
4207	0.9634722564
4208	0.9634659224
4209	0.9634554965
4210	0.9634553675
4211	0.9633997566
4212	0.9633875803
4213	0.9633747871
4214	0.9633617544
4215	0.9633183987
4216	0.9632916598
4217	0.9632860171
4218	0.9632687684
4219	0.9632649059
4220	0.9632623887
4221	0.9632342716
4222	0.9632176193
4223	0.9632124855
4224	0.9631693024
4225	0.9631645441
4226	0.9631556635
4227	0.9631513508
4228	0.9631309262
4229	0.9631148837
4230	0.9631107813
4231	0.9630898407
4232	0.9630639158
4233	0.9630079292
4234	0.9629663006
4235	0.9629594762
4236	0.9629545919
4237	0.9629435901
4238	0.9629393017
4239	0.9629364082
4240	0.9629206509
4241	0.9628899758
4242	0.9628803419
4243	0.9628783195
4244	0.9628762422
4245	0.9628540336
4246	0.9628314976
4247	0.9628279854
4248	0.9627929236
4249	0.9627604892
4250	0.9627384884
4251	0.962736628
4252	0.9627267336
4253	0.9627250431
4254	0.962718101
4255	0.9627093135
4256	0.9626959381
4257	0.9626642227
4258	0.9626578055
4259	0.9626461936
4260	0.9626452743
4261	0.9626107255
4262	0.9626060617
4263	0.9625991998
4264	0.9625928874
4265	0.9625715045
4266	0.9625423694
4267	0.9625388931
4268	0.9625329128
4269	0.9625158637
4270	0.9625012734
4271	0.9624766596
4272	0.9624573615
4273	0.9624384706
4274	0.9623927949
4275	0.962376469
4276	0.9623395962
4277	0.9623326844
4278	0.9623311504
4279	0.9623303419
4280	0.9623271799
4281	0.9623251147
4282	0.9622948746
4283	0.9622861216
4284	0.962268557
4285	0.9622344232
4286	0.9622202351
4287	0.9621706246
4288	0.9621611104
4289	0.9621574863
4290	0.9621407369
4291	0.9621304612
4292	0.9621273765
4293	0.9621251279
4294	0.9621168657
4295	0.9621151445
4296	0.9621016367
4297	0.9620923508
4298	0.9620918801
4299	0.9620848486
4300	0.9620781214
4301	0.9620761111
4302	0.9620644379
4303	0.9620243002
4304	0.9620111249
4305	0.9619981917
4306	0.9619562473
4307	0.9619552062
4308	0.9619516204
4309	0.9619406292
4310	0.961929608
4311	0.9619260892
4312	0.9619083144
4313	0.9619042746
4314	0.9618886943
4315	0.9618800929
4316	0.9618524496
4317	0.9618314291
4318	0.961826376
4319	0.9618232063
4320	0.9618228812
4321	0.9618075215
4322	0.9617921496
4323	0.9617803943
4324	0.9617772013
4325	0.961759002
4326	0.9617492709
4327	0.9617430192
4328	0.9617389442
4329	0.9617196
4330	0.9617161335
4331	0.961694358
4332	0.9616928746
4333	0.9616892134
4334	0.9616790731
4335	0.9616674107
4336	0.9616648439
4337	0.9616403554
4338	0.9616381796
4339	0.9616287626
4340	0.9616220089
4341	0.9616214867
4342	0.9616098899
4343	0.9615643322
4344	0.9615387254
4345	0.9615308636
4346	0.9615042136
4347	0.961494542
4348	0.9614879106
4349	0.9614747134
4350	0.9614522998
4351	0.9614183556
4352	0.961402901
4353	0.9613801472
4354	0.9613419309
4355	0.9613228844
4356	0.9612754405
4357	0.9612710272
4358	0.9612691494
4359	0.9612367779
4360	0.9612251347
4361	0.9612148908
4362	0.9611527289
4363	0.9611510475
4364	0.9611487812
4365	0.9611477911
4366	0.9611004616
4367	0.9610856602
4368	0.9610761829
4369	0.9610735285
4370	0.9610572035
4371	0.9610306565
4372	0.9610298241
4373	0.9610161258
4374	0.9610044975
4375	0.9609857727
4376	0.9609762816
4377	0.9609538511
4378	0.9609430647
4379	0.9609354245
4380	0.9609248202
4381	0.9609094455
4382	0.9608971655
4383	0.9608665189
4384	0.9608611709
4385	0.9608264905
4386	0.9608245039
4387	0.9608239256
4388	0.9608126308
4389	0.9607981547
4390	0.9607796525
4391	0.9607449297
4392	0.9607406354
4393	0.9607359607
4394	0.9607139077
4395	0.9607110764
4396	0.9607041299
4397	0.9606779948
4398	0.9606568726
4399	0.960651255
4400	0.9606393039
4401	0.9606331368
4402	0.9606220467
4403	0.960616558
4404	0.9606004662
4405	0.9605978419
4406	0.9605851309
4407	0.9605803638
4408	0.9605771559
4409	0.9605631781
4410	0.9605503329
4411	0.9605305501
4412	0.960527733
4413	0.9605088217
4414	0.9604884175
4415	0.9604604075
4416	0.9604580755
4417	0.9604512269
4418	0.9604251282
4419	0.9604158528
4420	0.9604104554
4421	0.9603725794
4422	0.9603706558
4423	0.9603703149
4424	0.9603465636
4425	0.9603115316
4426	0.9602908172
4427	0.960264955
4428	0.9602597543
4429	0.9602570973
4430	0.9602462801
4431	0.9602316012
4432	0.9602161978
4433	0.960205189
4434	0.9601929987
4435	0.9601821095
4436	0.9601782141
4437	0.9601655497
4438	0.9601645766
4439	0.9601558728
4440	0.960146828
4441	0.9601325919
4442	0.9601250885
4443	0.9601206697
4444	0.9600946304
4445	0.960089336
4446	0.960082672
4447	0.9600617986
4448	0.9600596609
4449	0.9600561768
4450	0.9600395033
4451	0.960024051
4452	0.9600239591
4453	0.9600168123
4454	0.9600078153
4455	0.9600066188
4456	0.9599964126
4457	0.9599933531
4458	0.9599906115
4459	0.959983849
4460	0.9599723984
4461	0.9599703551
4462	0.9599558931
4463	0.9599501442
4464	0.9599359034
4465	0.959935126
4466	0.959929048
4467	0.9599049692
4468	0.9598852789
4469	0.9598681071
4470	0.959867741
4471	0.9598660507
4472	0.9598416779
4473	0.9598215668
4474	0.9598063061
4475	0.959799857
4476	0.9597811901
4477	0.9597505597
4478	0.9597473172
4479	0.9597369044
4480	0.959720623
4481	0.9596914601
4482	0.9596342923
4483	0.9596226543
4484	0.9595830939
4485	0.9595800062
4486	0.9595540377
4487	0.9595384636
4488	0.959500701
4489	0.9594788429
4490	0.9594624461
4491	0.9594620269
4492	0.9594413986
4493	0.9594327611
4494	0.9594269681
4495	0.9594170083
4496	0.9594131279
4497	0.9593947564
4498	0.9593682115
4499	0.9593613489
4500	0.9593437694
4501	0.9593380725
4502	0.9593304439
4503	0.9593039298
4504	0.9592994973
4505	0.9592770036
4506	0.9592723555
4507	0.9592479317
4508	0.9592257331
4509	0.9592211412
4510	0.9591886689
4511	0.9591751689
4512	0.9591606674
4513	0.9591516046
4514	0.9591480495
4515	0.9591383864
4516	0.9591359556
4517	0.9591280008
4518	0.9591085534
4519	0.9591040975
4520	0.9590989127
4521	0.9590886633
4522	0.959088033
4523	0.9590776228
4524	0.9590770253
4525	0.9590424385
4526	0.9590302719
4527	0.959019794
4528	0.9590074088
4529	0.9589991319
4530	0.9589973534
4531	0.9589897713
4532	0.9589765734
4533	0.9589736427
4534	0.9589233972
4535	0.958919245
4536	0.9589112105
4537	0.958905453
4538	0.9588697131
4539	0.958858022
4540	0.9588327376
4541	0.9588026691
4542	0.9587740009
4543	0.9587469113
4544	0.9587253149
4545	0.9587144801
4546	0.9587038874
4547	0.9586867325
4548	0.9586820864
4549	0.9586593616
