iter	Passed	Remaining
3217	148510	82239
3218	148557	82193
3219	148605	82148
3220	148626	82088
3221	148671	82041
3222	148716	81994
3223	148748	81940
3224	148793	81894
3225	148837	81846
3226	148885	81801
3227	148929	81754
3228	148977	81709
3229	149024	81663
3230	149070	81617
3231	149118	81572
3232	149165	81526
3233	149210	81479
3234	149254	81432
3235	149302	81387
3236	149347	81340
3237	149393	81294
3238	149438	81247
3239	149485	81201
3240	149532	81156
3241	149580	81111
3242	149628	81066
3243	149678	81021
3244	149724	80975
3245	149769	80929
3246	149816	80883
3247	149863	80837
3248	149910	80792
3249	149957	80746
3250	150001	80698
3251	150050	80654
3252	150097	80608
3253	150143	80562
3254	150188	80515
3255	150235	80470
3256	150281	80423
3257	150326	80377
3258	150373	80331
3259	150417	80284
3260	150469	80241
3261	150515	80194
3262	150564	80150
3263	150613	80105
3264	150659	80059
3265	150705	80013
3266	150750	79966
3267	150797	79921
3268	150843	79874
3269	150890	79829
3270	150939	79784
3271	150987	79739
3272	151034	79693
3273	151081	79647
3274	151127	79601
3275	151175	79556
3276	151227	79513
3277	151274	79467
3278	151320	79421
3279	151369	79376
3280	151416	79330
3281	151463	79285
3282	151508	79238
3283	151557	79193
3284	151606	79149
3285	151653	79103
3286	151700	79057
3287	151746	79011
3288	151794	78966
3289	151844	78921
3290	151889	78875
3291	151938	78830
3292	151982	78783
3293	152027	78736
3294	152076	78692
3295	152125	78647
3296	152172	78601
3297	152216	78554
3298	152264	78509
3299	152309	78462
3300	152357	78417
3301	152405	78371
3302	152453	78326
3303	152500	78280
3304	152546	78234
3305	152594	78189
3306	152641	78144
3307	152688	78098
3308	152733	78051
3309	152779	78005
3310	152825	77958
3311	152875	77914
3312	152920	77867
3313	152967	77822
3314	153014	77776
3315	153062	77731
3316	153095	77678
3317	153141	77632
3318	153188	77586
3319	153237	77542
3320	153286	77496
3321	153330	77450
3322	153376	77403
3323	153427	77359
3324	153473	77313
3325	153520	77267
3326	153570	77223
3327	153626	77182
3328	153672	77136
3329	153721	77091
3330	153770	77046
3331	153816	77000
3332	153863	76954
3333	153908	76908
3334	153953	76861
3335	154004	76817
3336	154051	76771
3337	154098	76726
3338	154146	76680
3339	154189	76633
3340	154237	76587
3341	154283	76541
3342	154332	76496
3343	154380	76451
3344	154426	76405
3345	154473	76359
3346	154520	76314
3347	154566	76267
3348	154616	76223
3349	154667	76179
3350	154712	76132
3351	154759	76086
3352	154805	76040
3353	154850	75993
3354	154900	75949
3355	154945	75902
3356	154990	75856
3357	155038	75810
3358	155087	75766
3359	155133	75719
3360	155180	75674
3361	155227	75628
3362	155272	75581
3363	155319	75535
3364	155367	75490
3365	155413	75444
3366	155460	75398
3367	155506	75352
3368	155555	75307
3369	155602	75261
3370	155653	75217
3371	155700	75172
3372	155747	75126
3373	155794	75080
3374	155838	75033
3375	155883	74986
3376	155927	74939
3377	155977	74895
3378	156009	74842
3379	156060	74798
3380	156106	74751
3381	156151	74705
3382	156198	74659
3383	156246	74614
3384	156292	74567
3385	156338	74521
3386	156385	74476
3387	156438	74432
3388	156484	74386
3389	156531	74340
3390	156580	74295
3391	156632	74252
3392	156677	74206
3393	156725	74160
3394	156770	74113
3395	156820	74069
3396	156865	74022
3397	156910	73976
3398	156960	73931
3399	157004	73884
3400	157053	73839
3401	157102	73794
3402	157151	73749
3403	157196	73703
3404	157242	73657
3405	157291	73612
3406	157338	73566
3407	157385	73520
3408	157434	73475
3409	157481	73429
3410	157531	73385
3411	157577	73339
3412	157627	73294
3413	157674	73249
3414	157723	73204
3415	157749	73148
3416	157797	73102
3417	157842	73056
3418	157889	73010
3419	157934	72964
3420	157983	72919
3421	158029	72872
3422	158075	72826
3423	158121	72780
3424	158167	72733
3425	158213	72687
3426	158258	72640
3427	158304	72594
3428	158351	72549
3429	158399	72503
3430	158445	72457
3431	158489	72410
3432	158536	72364
3433	158588	72320
3434	158636	72275
3435	158683	72229
3436	158729	72183
3437	158775	72136
3438	158822	72091
3439	158868	72045
3440	158916	71999
3441	158964	71954
3442	159012	71908
3443	159058	71862
3444	159103	71815
3445	159150	71770
3446	159195	71723
3447	159239	71676
3448	159286	71630
3449	159332	71583
3450	159379	71538
3451	159424	71491
3452	159473	71446
3453	159520	71401
3454	159565	71354
3455	159590	71298
3456	159637	71252
3457	159682	71206
3458	159727	71159
3459	159772	71112
3460	159819	71066
3461	159865	71020
3462	159913	70974
3463	159962	70930
3464	160008	70883
3465	160054	70837
3466	160100	70791
3467	160146	70745
3468	160195	70700
3469	160242	70654
3470	160287	70607
3471	160335	70562
3472	160384	70517
3473	160428	70470
3474	160474	70424
3475	160522	70378
3476	160569	70332
3477	160616	70286
3478	160664	70241
3479	160710	70195
3480	160757	70149
3481	160802	70102
3482	160849	70057
3483	160894	70010
3484	160941	69964
3485	160985	69917
3486	161031	69871
3487	161082	69826
3488	161127	69780
3489	161175	69734
3490	161222	69688
3491	161267	69642
3492	161314	69596
3493	161362	69551
3494	161406	69504
3495	161452	69457
3496	161497	69411
3497	161544	69365
3498	161593	69320
3499	161637	69273
3500	161686	69228
3501	161732	69181
3502	161778	69135
3503	161822	69088
3504	161869	69042
3505	161914	68995
3506	161963	68951
3507	162008	68904
3508	162054	68858
3509	162100	68811
3510	162150	68767
3511	162195	68720
3512	162243	68675
3513	162293	68630
3514	162339	68584
3515	162386	68538
3516	162433	68492
3517	162480	68447
3518	162528	68401
3519	162581	68357
3520	162625	68311
3521	162672	68265
3522	162720	68219
3523	162765	68173
3524	162812	68127
3525	162859	68081
3526	162903	68034
3527	162950	67988
3528	162998	67942
3529	163047	67897
3530	163091	67851
3531	163135	67803
3532	163183	67758
3533	163229	67712
3534	163277	67666
3535	163326	67621
3536	163371	67575
3537	163420	67529
3538	163466	67483
3539	163512	67437
3540	163557	67390
3541	163607	67346
3542	163653	67299
3543	163699	67253
3544	163746	67207
3545	163796	67162
3546	163840	67116
3547	163887	67069
3548	163932	67023
3549	163979	66977
3550	164026	66931
3551	164074	66886
3552	164120	66840
3553	164170	66795
3554	164217	66749
3555	164264	66703
3556	164311	66657
3557	164357	66611
3558	164404	66565
3559	164450	66519
3560	164497	66473
3561	164544	66427
3562	164594	66382
3563	164641	66337
3564	164686	66290
3565	164735	66245
3566	164785	66200
3567	164831	66154
3568	164877	66107
3569	164923	66061
3570	164969	66015
3571	165015	65969
3572	165065	65924
3573	165109	65877
3574	165156	65831
3575	165201	65784
3576	165247	65738
3577	165292	65691
3578	165339	65646
3579	165386	65600
3580	165433	65554
3581	165478	65507
3582	165530	65463
3583	165580	65419
3584	165628	65373
3585	165674	65327
3586	165724	65282
3587	165769	65235
3588	165815	65189
3589	165861	65143
3590	165909	65097
3591	165959	65053
3592	166004	65006
3593	166052	64961
3594	166098	64914
3595	166143	64867
3596	166191	64822
3597	166240	64777
3598	166284	64730
3599	166329	64683
3600	166376	64637
3601	166424	64592
3602	166470	64546
3603	166517	64499
3604	166566	64455
3605	166613	64409
3606	166659	64362
3607	166707	64317
3608	166753	64270
3609	166800	64225
3610	166846	64178
3611	166894	64133
3612	166939	64086
3613	166989	64041
3614	167035	63995
3615	167067	63943
3616	167113	63897
3617	167159	63851
3618	167205	63805
3619	167252	63759
3620	167300	63713
3621	167346	63667
3622	167392	63621
3623	167442	63576
3624	167490	63530
3625	167537	63485
3626	167587	63440
3627	167634	63394
3628	167680	63347
3629	167726	63301
3630	167771	63254
3631	167817	63208
3632	167862	63162
3633	167907	63115
3634	167952	63068
3635	167999	63022
3636	168045	62976
3637	168091	62930
3638	168138	62884
3639	168184	62838
3640	168235	62793
3641	168280	62747
3642	168327	62701
3643	168374	62655
3644	168422	62609
3645	168469	62563
3646	168514	62517
3647	168565	62472
3648	168614	62427
3649	168660	62381
3650	168708	62335
3651	168755	62289
3652	168804	62244
3653	168848	62197
3654	168895	62151
3655	168940	62104
3656	168985	62058
3657	169031	62012
3658	169079	61966
3659	169124	61919
3660	169171	61873
3661	169218	61828
3662	169265	61782
3663	169310	61735
3664	169358	61689
3665	169403	61643
3666	169448	61596
3667	169496	61551
3668	169543	61505
3669	169590	61459
3670	169639	61414
3671	169684	61367
3672	169732	61321
3673	169778	61275
3674	169824	61229
3675	169870	61182
3676	169919	61137
3677	169963	61090
3678	170010	61044
3679	170059	60999
3680	170109	60954
3681	170155	60908
3682	170199	60861
3683	170247	60815
3684	170293	60769
3685	170340	60723
3686	170386	60677
3687	170412	60623
3688	170459	60577
3689	170510	60533
3690	170555	60486
3691	170604	60441
3692	170649	60394
3693	170696	60349
3694	170744	60303
3695	170790	60257
3696	170837	60211
3697	170881	60164
3698	170929	60118
3699	170976	60072
3700	171023	60026
3701	171068	59980
3702	171115	59934
3703	171163	59888
3704	171212	59843
3705	171258	59797
3706	171291	59746
3707	171336	59699
3708	171381	59653
3709	171428	59607
3710	171476	59561
3711	171527	59517
3712	171579	59472
3713	171624	59426
3714	171672	59380
3715	171719	59334
3716	171763	59287
3717	171813	59242
3718	171863	59197
3719	171907	59151
3720	171954	59105
3721	172003	59059
3722	172048	59013
3723	172096	58967
3724	172145	58922
3725	172191	58876
3726	172237	58829
3727	172284	58783
3728	172332	58738
3729	172377	58691
3730	172425	58645
3731	172474	58600
3732	172523	58555
3733	172575	58511
3734	172620	58464
3735	172669	58419
3736	172701	58368
3737	172745	58321
3738	172790	58274
3739	172838	58228
3740	172885	58183
3741	172933	58137
3742	172979	58091
3743	173028	58045
3744	173076	58000
3745	173122	57954
3746	173170	57908
3747	173218	57862
3748	173264	57816
3749	173310	57770
3750	173356	57723
3751	173402	57677
3752	173450	57631
3753	173496	57585
3754	173542	57539
3755	173589	57493
3756	173635	57447
3757	173684	57401
3758	173730	57355
3759	173777	57309
3760	173825	57263
3761	173872	57218
3762	173921	57172
3763	173968	57126
3764	174015	57080
3765	174061	57034
3766	174105	56987
3767	174151	56941
3768	174199	56895
3769	174244	56849
3770	174289	56802
3771	174338	56757
3772	174382	56709
3773	174432	56665
3774	174478	56618
3775	174525	56572
3776	174574	56527
3777	174623	56482
3778	174668	56435
3779	174701	56385
3780	174746	56338
3781	174793	56292
3782	174840	56246
3783	174888	56200
3784	174936	56155
3785	174983	56109
3786	175030	56063
3787	175077	56017
3788	175121	55970
3789	175167	55924
3790	175218	55879
3791	175261	55832
3792	175306	55785
3793	175352	55739
3794	175400	55693
3795	175446	55647
3796	175493	55601
3797	175542	55556
3798	175590	55510
3799	175636	55464
3800	175685	55418
3801	175733	55373
3802	175780	55327
3803	175827	55281
3804	175872	55234
3805	175922	55189
3806	175969	55143
3807	176020	55098
3808	176065	55052
3809	176090	54999
3810	176137	54953
3811	176182	54906
3812	176230	54861
3813	176277	54815
3814	176322	54768
3815	176368	54722
3816	176417	54676
3817	176464	54631
3818	176511	54585
3819	176562	54540
3820	176607	54493
3821	176653	54447
3822	176704	54402
3823	176750	54356
3824	176782	54305
3825	176831	54260
3826	176878	54214
3827	176922	54167
3828	176975	54123
3829	177021	54077
3830	177068	54030
3831	177114	53984
3832	177164	53939
3833	177210	53893
3834	177254	53846
3835	177304	53801
3836	177351	53755
3837	177400	53710
3838	177446	53663
3839	177490	53617
3840	177544	53573
3841	177588	53526
3842	177633	53479
3843	177680	53433
3844	177728	53387
3845	177772	53340
3846	177816	53294
3847	177864	53248
3848	177910	53202
3849	177955	53155
3850	178004	53110
3851	178052	53064
3852	178099	53018
3853	178147	52972
3854	178194	52926
3855	178239	52880
3856	178285	52833
3857	178334	52788
3858	178382	52742
3859	178427	52696
3860	178476	52650
3861	178524	52605
3862	178569	52558
3863	178615	52512
3864	178664	52466
3865	178709	52420
3866	178758	52374
3867	178805	52328
3868	178852	52282
3869	178899	52236
3870	178944	52190
3871	178992	52144
3872	179039	52098
3873	179085	52052
3874	179132	52006
3875	179178	51959
3876	179226	51914
3877	179272	51867
3878	179318	51821
3879	179372	51777
3880	179419	51731
3881	179464	51685
3882	179512	51639
3883	179559	51593
3884	179608	51547
3885	179653	51501
3886	179700	51455
3887	179744	51408
3888	179790	51362
3889	179806	51307
3890	179853	51261
3891	179902	51215
3892	179947	51169
3893	179996	51123
3894	180042	51077
3895	180090	51031
3896	180136	50985
3897	180182	50939
3898	180230	50893
3899	180277	50847
3900	180324	50801
3901	180369	50754
3902	180414	50708
3903	180462	50662
3904	180511	50617
3905	180561	50572
3906	180605	50525
3907	180652	50479
3908	180698	50432
3909	180744	50386
3910	180788	50339
3911	180835	50293
3912	180881	50247
3913	180931	50202
3914	180976	50155
3915	181021	50109
3916	181068	50063
3917	181116	50017
3918	181166	49972
3919	181211	49925
3920	181259	49879
3921	181305	49833
3922	181349	49786
3923	181397	49741
3924	181445	49695
3925	181491	49648
3926	181537	49602
3927	181584	49556
3928	181630	49510
3929	181678	49464
3930	181722	49417
3931	181766	49370
3932	181815	49325
3933	181860	49278
3934	181907	49232
3935	181951	49186
3936	181999	49140
3937	182044	49093
3938	182092	49047
3939	182134	49000
3940	182182	48954
3941	182229	48908
3942	182276	48862
3943	182323	48816
3944	182368	48770
3945	182416	48724
3946	182462	48678
3947	182510	48632
3948	182555	48585
3949	182603	48540
3950	182648	48493
3951	182694	48447
3952	182740	48400
3953	182785	48354
3954	182832	48308
3955	182878	48262
3956	182922	48215
3957	182969	48169
3958	183018	48123
3959	183062	48076
3960	183108	48030
3961	183152	47983
3962	183200	47938
3963	183249	47892
3964	183294	47846
3965	183341	47799
3966	183389	47754
3967	183438	47708
3968	183483	47662
3969	183531	47616
3970	183580	47570
3971	183625	47524
3972	183673	47478
3973	183719	47432
3974	183767	47386
3975	183809	47339
3976	183855	47292
3977	183904	47247
3978	183949	47200
3979	183996	47154
3980	184042	47108
3981	184088	47062
3982	184132	47015
3983	184182	46970
3984	184227	46923
3985	184273	46877
3986	184318	46830
3987	184367	46785
3988	184411	46738
3989	184459	46692
3990	184506	46646
3991	184552	46600
3992	184598	46554
3993	184645	46508
3994	184692	46462
3995	184740	46416
3996	184787	46370
3997	184831	46323
3998	184877	46277
3999	184923	46230
4000	184970	46184
4001	185018	46139
4002	185064	46092
4003	185112	46047
4004	185159	46000
4005	185206	45954
4006	185251	45908
4007	185296	45861
4008	185344	45815
4009	185391	45770
4010	185438	45723
4011	185485	45677
4012	185535	45632
4013	185579	45585
4014	185626	45539
4015	185675	45494
4016	185724	45448
4017	185769	45402
4018	185816	45356
4019	185840	45304
4020	185887	45258
4021	185933	45212
4022	185982	45166
4023	186031	45120
4024	186076	45074
4025	186124	45028
4026	186171	44982
4027	186217	44936
4028	186263	44889
4029	186309	44843
4030	186356	44797
4031	186407	44752
4032	186454	44706
4033	186511	44662
4034	186558	44616
4035	186604	44570
4036	186649	44523
4037	186697	44478
4038	186744	44432
4039	186791	44386
4040	186838	44340
4041	186887	44294
4042	186933	44248
4043	186978	44201
4044	187029	44156
4045	187077	44110
4046	187125	44064
4047	187169	44018
4048	187215	43971
4049	187262	43925
4050	187308	43879
4051	187356	43833
4052	187400	43786
4053	187449	43741
4054	187495	43694
4055	187541	43648
4056	187588	43602
4057	187636	43556
4058	187684	43510
4059	187728	43464
4060	187776	43418
4061	187821	43371
4062	187853	43322
4063	187900	43276
4064	187944	43229
4065	187992	43183
4066	188043	43138
4067	188091	43092
4068	188136	43046
4069	188157	42994
4070	188204	42948
4071	188250	42901
4072	188295	42855
4073	188341	42808
4074	188386	42762
4075	188433	42716
4076	188482	42670
4077	188526	42624
4078	188574	42578
4079	188622	42532
4080	188667	42486
4081	188714	42440
4082	188762	42394
4083	188806	42347
4084	188853	42301
4085	188897	42254
4086	188945	42208
4087	188993	42162
4088	189039	42116
4089	189085	42070
4090	189130	42023
4091	189177	41977
4092	189220	41930
4093	189267	41884
4094	189311	41837
4095	189358	41792
4096	189407	41746
4097	189458	41701
4098	189509	41656
4099	189555	41609
4100	189601	41563
4101	189648	41517
4102	189693	41470
4103	189738	41424
4104	189787	41378
4105	189832	41332
4106	189875	41285
4107	189921	41238
4108	189971	41193
4109	190018	41147
4110	190062	41100
4111	190108	41054
4112	190155	41008
4113	190202	40962
4114	190249	40916
4115	190293	40869
4116	190342	40824
4117	190390	40778
4118	190436	40731
4119	190484	40686
4120	190532	40640
4121	190576	40593
4122	190623	40547
4123	190669	40501
4124	190686	40448
4125	190731	40402
4126	190775	40355
4127	190823	40309
4128	190870	40263
4129	190915	40217
4130	190963	40171
4131	191010	40125
4132	191057	40079
4133	191105	40033
4134	191151	39986
4135	191195	39940
4136	191243	39894
4137	191292	39848
4138	191339	39802
4139	191384	39756
4140	191435	39710
4141	191482	39664
4142	191529	39618
4143	191576	39572
4144	191608	39523
4145	191654	39477
4146	191700	39431
4147	191746	39384
4148	191790	39338
4149	191835	39291
4150	191884	39246
4151	191930	39199
4152	191975	39153
4153	192021	39106
4154	192068	39060
4155	192119	39015
4156	192166	38969
4157	192212	38923
4158	192259	38877
4159	192304	38830
4160	192349	38784
4161	192396	38738
4162	192442	38691
4163	192491	38646
4164	192541	38600
4165	192586	38554
4166	192634	38508
4167	192680	38462
4168	192724	38415
4169	192773	38369
4170	192816	38323
4171	192864	38277
4172	192910	38230
4173	192958	38184
4174	193004	38138
4175	193051	38092
4176	193097	38046
4177	193143	38000
4178	193193	37954
4179	193236	37907
4180	193284	37861
4181	193331	37815
4182	193377	37769
4183	193425	37723
4184	193471	37677
4185	193519	37631
4186	193565	37585
4187	193616	37539
4188	193663	37493
4189	193708	37447
4190	193756	37401
4191	193804	37355
4192	193850	37309
4193	193894	37262
4194	193944	37216
4195	193990	37170
4196	194036	37124
4197	194083	37078
4198	194131	37032
4199	194180	36986
4200	194227	36940
4201	194273	36894
4202	194319	36848
4203	194370	36802
4204	194419	36757
4205	194468	36711
4206	194515	36665
4207	194560	36618
4208	194609	36573
4209	194659	36527
4210	194675	36475
4211	194719	36429
4212	194767	36383
4213	194814	36337
4214	194861	36290
4215	194907	36244
4216	194953	36198
4217	195001	36152
4218	195049	36106
4219	195094	36060
4220	195139	36013
4221	195187	35967
4222	195236	35922
4223	195282	35875
4224	195333	35830
4225	195382	35784
4226	195428	35738
4227	195479	35693
4228	195524	35646
4229	195571	35600
4230	195616	35554
4231	195663	35507
4232	195711	35462
4233	195755	35415
4234	195802	35369
4235	195849	35323
4236	195895	35276
4237	195940	35230
4238	195974	35182
4239	196018	35135
4240	196068	35089
4241	196112	35043
4242	196160	34997
4243	196203	34950
4244	196250	34904
4245	196298	34858
4246	196344	34812
4247	196392	34766
4248	196437	34719
4249	196486	34674
4250	196533	34627
4251	196578	34581
4252	196626	34535
4253	196669	34488
4254	196717	34442
4255	196765	34397
4256	196812	34350
4257	196860	34304
4258	196906	34258
4259	196953	34212
4260	196985	34163
4261	197031	34117
4262	197077	34071
4263	197123	34025
4264	197170	33979
4265	197216	33932
4266	197264	33886
4267	197315	33841
4268	197362	33795
4269	197413	33749
4270	197461	33703
4271	197507	33657
4272	197553	33611
4273	197599	33565
4274	197646	33518
4275	197695	33473
4276	197742	33427
4277	197786	33380
4278	197832	33334
4279	197879	33288
4280	197924	33241
4281	197970	33195
4282	198019	33149
4283	198066	33103
4284	198112	33057
4285	198159	33011
4286	198205	32964
4287	198250	32918
4288	198298	32872
4289	198344	32826
4290	198390	32779
4291	198435	32733
4292	198487	32688
4293	198530	32641
4294	198576	32595
4295	198623	32549
4296	198670	32502
4297	198715	32456
4298	198763	32410
4299	198807	32364
4300	198852	32317
4301	198897	32271
4302	198946	32225
4303	198992	32179
4304	199038	32132
4305	199083	32086
4306	199130	32040
4307	199176	31993
4308	199222	31947
4309	199266	31901
4310	199314	31855
4311	199363	31809
4312	199410	31763
4313	199457	31717
4314	199505	31671
4315	199551	31624
4316	199597	31578
4317	199642	31532
4318	199689	31486
4319	199735	31439
4320	199754	31389
4321	199802	31343
4322	199849	31297
4323	199895	31251
4324	199944	31205
4325	199990	31158
4326	200036	31112
4327	200082	31066
4328	200127	31019
4329	200181	30974
4330	200230	30929
4331	200276	30882
4332	200323	30836
4333	200370	30790
4334	200416	30744
4335	200464	30698
4336	200512	30652
4337	200559	30606
4338	200605	30560
4339	200650	30513
4340	200698	30467
4341	200744	30421
4342	200791	30375
4343	200840	30329
4344	200884	30282
4345	200933	30237
4346	200981	30191
4347	201026	30144
4348	201071	30098
4349	201121	30052
4350	201165	30006
4351	201216	29960
4352	201263	29914
4353	201309	29868
4354	201355	29821
4355	201399	29775
4356	201450	29729
4357	201500	29684
4358	201548	29638
4359	201595	29591
4360	201641	29545
4361	201689	29499
4362	201736	29453
4363	201783	29407
4364	201828	29361
4365	201877	29315
4366	201925	29269
4367	201973	29223
4368	202025	29177
4369	202071	29131
4370	202117	29085
4371	202166	29039
4372	202211	28993
4373	202257	28946
4374	202302	28900
4375	202348	28854
4376	202395	28807
4377	202443	28761
4378	202491	28715
4379	202537	28669
4380	202584	28623
4381	202631	28577
4382	202679	28531
4383	202726	28485
4384	202774	28439
4385	202821	28393
4386	202867	28346
4387	202913	28300
4388	202961	28254
4389	203005	28208
4390	203052	28161
4391	203098	28115
4392	203144	28069
4393	203190	28023
4394	203237	27976
4395	203280	27930
4396	203328	27884
4397	203374	27837
4398	203423	27792
4399	203469	27745
4400	203517	27699
4401	203565	27653
4402	203612	27607
4403	203658	27561
4404	203705	27515
4405	203755	27469
4406	203800	27423
4407	203846	27376
4408	203897	27331
4409	203944	27285
4410	203991	27238
4411	204035	27192
4412	204083	27146
4413	204131	27100
4414	204177	27054
4415	204223	27007
4416	204266	26961
4417	204312	26914
4418	204361	26868
4419	204406	26822
4420	204451	26776
4421	204500	26730
4422	204549	26684
4423	204595	26638
4424	204643	26592
4425	204688	26545
4426	204736	26499
4427	204780	26453
4428	204827	26406
4429	204873	26360
4430	204918	26314
4431	204964	26268
4432	205012	26222
4433	205059	26175
4434	205106	26129
4435	205151	26083
4436	205197	26036
4437	205245	25991
4438	205292	25944
4439	205337	25898
4440	205382	25852
4441	205433	25806
4442	205481	25760
4443	205529	25714
4444	205578	25668
4445	205624	25622
4446	205672	25576
4447	205717	25529
4448	205762	25483
4449	205810	25437
4450	205856	25391
4451	205905	25345
4452	205921	25295
4453	205971	25249
4454	206017	25202
4455	206063	25156
4456	206112	25110
4457	206157	25064
4458	206203	25018
4459	206251	24972
4460	206298	24925
4461	206346	24879
4462	206393	24833
4463	206441	24787
4464	206489	24741
4465	206536	24695
4466	206584	24649
4467	206632	24603
4468	206680	24557
4469	206727	24511
4470	206758	24463
4471	206805	24417
4472	206850	24370
4473	206898	24324
4474	206945	24278
4475	206991	24232
4476	207039	24186
4477	207086	24140
4478	207130	24093
4479	207179	24047
4480	207224	24001
4481	207271	23955
4482	207324	23909
4483	207372	23863
4484	207422	23817
4485	207477	23772
4486	207523	23726
4487	207569	23679
4488	207617	23633
4489	207663	23587
4490	207709	23541
4491	207734	23492
4492	207780	23446
4493	207827	23400
4494	207874	23354
4495	207922	23308
4496	207967	23261
4497	208011	23215
4498	208057	23168
4499	208102	23122
4500	208151	23076
4501	208197	23030
4502	208244	22984
4503	208288	22937
4504	208337	22891
4505	208384	22845
4506	208434	22799
4507	208486	22754
4508	208537	22708
4509	208586	22662
4510	208633	22616
4511	208680	22570
4512	208724	22523
4513	208772	22477
4514	208823	22431
4515	208868	22385
4516	208913	22339
4517	208961	22292
4518	209007	22246
4519	209054	22200
4520	209102	22154
4521	209146	22107
4522	209193	22061
4523	209239	22015
4524	209287	21969
4525	209336	21923
4526	209382	21877
4527	209427	21830
4528	209472	21784
4529	209519	21738
4530	209567	21692
4531	209612	21645
4532	209657	21599
4533	209703	21553
4534	209750	21506
4535	209799	21461
4536	209845	21414
4537	209893	21368
4538	209941	21322
4539	209987	21276
4540	210035	21230
4541	210079	21183
4542	210126	21137
4543	210173	21091
4544	210220	21045
4545	210266	20998
4546	210313	20952
4547	210359	20906
4548	210406	20860
4549	210460	20814
4550	210507	20768
4551	210553	20722
4552	210599	20676
4553	210644	20629
4554	210689	20583
4555	210735	20536
4556	210780	20490
4557	210823	20444
4558	210869	20397
4559	210916	20351
4560	210964	20305
4561	211009	20259
4562	211054	20212
4563	211099	20166
4564	211132	20118
4565	211179	20072
4566	211226	20026
4567	211274	19980
4568	211319	19934
4569	211364	19887
4570	211415	19841
4571	211461	19795
4572	211507	19749
4573	211552	19702
4574	211600	19656
4575	211649	19610
4576	211681	19563
4577	211730	19517
4578	211775	19470
4579	211822	19424
4580	211868	19378
4581	211914	19332
4582	211959	19285
4583	212011	19240
4584	212056	19193
4585	212102	19147
4586	212152	19101
4587	212203	19055
4588	212249	19009
4589	212297	18963
4590	212343	18917
4591	212389	18870
4592	212437	18824
4593	212483	18778
4594	212532	18732
4595	212580	18686
4596	212627	18640
4597	212672	18593
4598	212721	18547
4599	212769	18501
4600	212816	18455
4601	212861	18409
4602	212909	18363
4603	212956	18316
4604	213005	18270
4605	213052	18224
4606	213099	18178
4607	213147	18132
4608	213194	18086
4609	213225	18038
4610	213270	17992
4611	213315	17945
4612	213365	17899
4613	213416	17854
4614	213464	17807
4615	213512	17761
4616	213556	17715
4617	213606	17669
4618	213651	17623
4619	213697	17576
4620	213743	17530
4621	213788	17484
4622	213833	17437
4623	213879	17391
4624	213929	17345
4625	213973	17299
4626	214022	17253
4627	214069	17206
4628	214119	17160
4629	214170	17115
4630	214217	17068
4631	214262	17022
4632	214309	16976
4633	214355	16930
4634	214408	16884
4635	214454	16838
4636	214501	16791
4637	214546	16745
4638	214592	16699
4639	214640	16653
4640	214688	16607
4641	214733	16560
4642	214780	16514
4643	214826	16468
4644	214871	16421
4645	214917	16375
4646	214966	16329
4647	215013	16283
4648	215057	16236
4649	215102	16190
4650	215148	16144
4651	215195	16098
4652	215245	16052
4653	215291	16005
4654	215337	15959
4655	215383	15913
4656	215432	15867
4657	215480	15821
4658	215525	15774
4659	215572	15728
4660	215620	15682
4661	215667	15636
4662	215714	15589
4663	215761	15543
4664	215805	15497
4665	215851	15451
4666	215897	15404
4667	215944	15358
4668	215989	15312
4669	216036	15265
4670	216083	15219
4671	216131	15173
4672	216179	15127
4673	216227	15081
4674	216274	15035
4675	216320	14988
4676	216366	14942
4677	216418	14896
4678	216468	14850
4679	216517	14804
4680	216564	14758
4681	216611	14712
4682	216657	14665
4683	216704	14619
4684	216753	14573
4685	216800	14527
4686	216846	14481
4687	216897	14435
4688	216946	14389
4689	216990	14342
4690	217039	14296
4691	217085	14250
4692	217130	14203
4693	217177	14157
4694	217223	14111
4695	217276	14065
4696	217320	14019
4697	217367	13972
4698	217415	13926
4699	217465	13880
4700	217510	13834
4701	217556	13788
4702	217604	13741
4703	217648	13695
4704	217693	13649
4705	217740	13602
4706	217787	13556
4707	217833	13510
4708	217880	13464
4709	217931	13418
4710	217976	13371
4711	218020	13325
4712	218067	13279
4713	218113	13232
4714	218159	13186
4715	218204	13140
4716	218251	13094
4717	218301	13048
4718	218350	13001
4719	218396	12955
4720	218444	12909
4721	218492	12863
4722	218537	12817
4723	218585	12770
4724	218634	12724
4725	218680	12678
4726	218726	12632
4727	218775	12586
4728	218820	12539
4729	218865	12493
4730	218913	12447
4731	218961	12401
4732	219004	12354
4733	219049	12308
4734	219098	12262
4735	219144	12215
4736	219188	12169
4737	219235	12123
4738	219282	12076
4739	219327	12030
4740	219374	11984
4741	219429	11938
4742	219474	11892
4743	219522	11846
4744	219567	11799
4745	219613	11753
4746	219661	11707
4747	219710	11661
4748	219754	11614
4749	219801	11568
4750	219848	11522
4751	219894	11475
4752	219941	11429
4753	219986	11383
4754	220033	11337
4755	220079	11290
4756	220127	11244
4757	220174	11198
4758	220221	11152
4759	220256	11105
4760	220301	11059
4761	220346	11012
4762	220392	10966
4763	220442	10920
4764	220488	10874
4765	220534	10827
4766	220581	10781
4767	220627	10735
4768	220670	10688
4769	220722	10642
4770	220766	10596
